"created_at","id","full_text","retweet_count","favorite_count","images","possibly_sensitive","possibly_sensitive_appealable","name","screen_name","followers_count","verified","tweet_url","tweet_embedded"
"2022-01-30 00:20:50","1487581535213690891","#tidytuesday #MA388 
@danielpballer 
 Tidy Tuesday Week 4 Plot. I made a ""lollipop chart"" to describe the top 200 ranked games since 2000. The idea for this plot came from: https://t.co/alK0gNu6zv. https://t.co/VnKJ8LCera",2,2,"list(id = 1487581202693435392, id_str = ""1487581202693435394"", indices = list(list(start = 198, end = 221)), media_url = ""http://pbs.twimg.com/media/FKTzOOkXMAIvsCT.png"", media_url_https = ""https://pbs.twimg.com/media/FKTzOOkXMAIvsCT.png"", url = ""https://t.co/VnKJ8LCera"", display_url = ""pic.twitter.com/VnKJ8LCera"", expanded_url = ""https://twitter.com/_willdrake1/status/1487581535213690891/photo/1"", type = ""photo"", sizes = list(list(w = c(1005, 680, 150, 1005), h = c(739, 500, 150, 739), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",NA,NA,"Will Drake","_willdrake1",0,FALSE,"https://twitter.com/_willdrake1/status/1487581535213690891","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/tidytuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#tidytuesday</a> <a href=""https://twitter.com/hashtag/MA388?src=hash&amp;ref_src=twsrc%5Etfw"">#MA388</a> <a href=""https://twitter.com/danielpballer?ref_src=twsrc%5Etfw"">@danielpballer</a> <br> Tidy Tuesday Week 4 Plot. I made a &quot;lollipop chart&quot; to describe the top 200 ranked games since 2000. The idea for this plot came from: <a href=""https://t.co/alK0gNu6zv"">https://t.co/alK0gNu6zv</a>. <a href=""https://t.co/VnKJ8LCera"">pic.twitter.com/VnKJ8LCera</a></p>&mdash; Will Drake (@_willdrake1) <a href=""https://twitter.com/_willdrake1/status/1487581535213690891?ref_src=twsrc%5Etfw"">January 30, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-01-30 03:26:37","1487628288432295937","#TidyTuesday Week 4: Board Games!

I was hoping to create a more exciting graph, but real life got in the way. Instead, I made a lollipop plot in the shape of wishing stars for the games that were the most wished.

#rstats #dataviz #ggplot2 https://t.co/8IoXUq9Kdn",6,7,"list(id = 1487626640213438464, id_str = ""1487626640213438471"", indices = list(list(start = 241, end = 264)), media_url = ""http://pbs.twimg.com/media/FKUcjChUcAc5Deb.png"", media_url_https = ""https://pbs.twimg.com/media/FKUcjChUcAc5Deb.png"", url = ""https://t.co/8IoXUq9Kdn"", display_url = ""pic.twitter.com/8IoXUq9Kdn"", expanded_url = ""https://twitter.com/jenjentro/status/1487628288432295937/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1280, 425, 150, 750), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",NA,NA,"Jennifer Truong","jenjentro",18,FALSE,"https://twitter.com/jenjentro/status/1487628288432295937","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> Week 4: Board Games!<br><br>I was hoping to create a more exciting graph, but real life got in the way. Instead, I made a lollipop plot in the shape of wishing stars for the games that were the most wished.<a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a> <a href=""https://twitter.com/hashtag/ggplot2?src=hash&amp;ref_src=twsrc%5Etfw"">#ggplot2</a> <a href=""https://t.co/8IoXUq9Kdn"">pic.twitter.com/8IoXUq9Kdn</a></p>&mdash; Jennifer Truong (@jenjentro) <a href=""https://twitter.com/jenjentro/status/1487628288432295937?ref_src=twsrc%5Etfw"">January 30, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-01-30 06:10:43","1487669587462303747","Another try at  #TidyTuesday. Using data from @BoardGameGeek, I attempted to visualize the distributions of rankings for the top ten most common game categories. #RStats #dataviz 

Code: https://t.co/vO8OxAIuGR https://t.co/tx5UyL1pzx",4,4,"list(id = 1487669582944817152, id_str = ""1487669582944817153"", indices = list(list(start = 211, end = 234)), media_url = ""http://pbs.twimg.com/media/FKVDmoqUUAEuccT.png"", media_url_https = ""https://pbs.twimg.com/media/FKVDmoqUUAEuccT.png"", url = ""https://t.co/tx5UyL1pzx"", display_url = ""pic.twitter.com/tx5UyL1pzx"", expanded_url = ""https://twitter.com/timnesheim/status/1487669587462303747/photo/1"", type = ""photo"", sizes = list(list(w = c(779, 680, 150, 779), h = c(610, 532, 150, 610), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",NA,NA,"Tim Nesheim","timnesheim",26,FALSE,"https://twitter.com/timnesheim/status/1487669587462303747","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Another try at  <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a>. Using data from <a href=""https://twitter.com/BoardGameGeek?ref_src=twsrc%5Etfw"">@BoardGameGeek</a>, I attempted to visualize the distributions of rankings for the top ten most common game categories. <a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a> <a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a> <br><br>Code: <a href=""https://t.co/vO8OxAIuGR"">https://t.co/vO8OxAIuGR</a> <a href=""https://t.co/tx5UyL1pzx"">pic.twitter.com/tx5UyL1pzx</a></p>&mdash; Tim Nesheim (@timnesheim) <a href=""https://twitter.com/timnesheim/status/1487669587462303747?ref_src=twsrc%5Etfw"">January 30, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-01-30 14:01:22","1487788030220029961","This past week's #TidyTuesday counts, posted through #rstats courtesy of #rtweet!

#TidyTuesday details: https://t.co/sElb4fcv3u https://t.co/BGKWwwjizj",3,5,"list(id = 1487788028282163200, id_str = ""1487788028282163204"", indices = list(list(start = 129, end = 152)), media_url = ""http://pbs.twimg.com/media/FKWvVD7WUAQuM-i.png"", media_url_https = ""https://pbs.twimg.com/media/FKWvVD7WUAQuM-i.png"", url = ""https://t.co/BGKWwwjizj"", display_url = ""pic.twitter.com/BGKWwwjizj"", expanded_url = ""https://twitter.com/thomas_mock/status/1487788030220029961/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1792, 595, 150, 1050), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",NA,NA,"Tom Mock","thomas_mock",14862,FALSE,"https://twitter.com/thomas_mock/status/1487788030220029961","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">This past week&#39;s <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> counts, posted through <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> courtesy of <a href=""https://twitter.com/hashtag/rtweet?src=hash&amp;ref_src=twsrc%5Etfw"">#rtweet</a>!<a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> details: <a href=""https://t.co/sElb4fcv3u"">https://t.co/sElb4fcv3u</a> <a href=""https://t.co/BGKWwwjizj"">pic.twitter.com/BGKWwwjizj</a></p>&mdash; Tom Mock (@thomas_mock) <a href=""https://twitter.com/thomas_mock/status/1487788030220029961?ref_src=twsrc%5Etfw"">January 30, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-01-30 15:07:14","1487804606201610245","Boardgames in #TidyTuesday. Distribution of ranking from 1980-2022.

Code: https://t.co/Y0JWXaZNKX https://t.co/4E8s9fnVcR",3,9,"list(id = 1487804518586855424, id_str = ""1487804518586855427"", indices = list(list(start = 99, end = 122)), media_url = ""http://pbs.twimg.com/media/FKW-U7GXMAMoCT-.png"", media_url_https = ""https://pbs.twimg.com/media/FKW-U7GXMAMoCT-.png"", url = ""https://t.co/4E8s9fnVcR"", display_url = ""pic.twitter.com/4E8s9fnVcR"", expanded_url = ""https://twitter.com/3ksipnos/status/1487804606201610245/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1638, 544, 150, 960), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",NA,NA,"eksipnos","3ksipnos",3,FALSE,"https://twitter.com/3ksipnos/status/1487804606201610245","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Boardgames in <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a>. Distribution of ranking from 1980-2022.<br><br>Code: <a href=""https://t.co/Y0JWXaZNKX"">https://t.co/Y0JWXaZNKX</a> <a href=""https://t.co/4E8s9fnVcR"">pic.twitter.com/4E8s9fnVcR</a></p>&mdash; eksipnos (@3ksipnos) <a href=""https://twitter.com/3ksipnos/status/1487804606201610245?ref_src=twsrc%5Etfw"">January 30, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-01-30 16:13:40","1487821324575776770","#TidyTuesday Week 2 : US Bee Colonies (Catchup)

Code: https://t.co/TuwyuWHWX1

#RStats #dataviz @USDA https://t.co/eNCn9stHje",13,78,"list(id = 1487820568506376192, id_str = ""1487820568506376193"", indices = list(list(start = 103, end = 126)), media_url = ""http://pbs.twimg.com/media/FKXM7JtXoAE4vm6.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKXM7JtXoAE4vm6.jpg"", url = ""https://t.co/eNCn9stHje"", display_url = ""pic.twitter.com/eNCn9stHje"", expanded_url = ""https://twitter.com/NearandDistant/status/1487821324575776770/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(1280, 425, 150, 750), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",NA,NA,"Near and Distant","NearandDistant",142,FALSE,"https://twitter.com/NearandDistant/status/1487821324575776770","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> Week 2 : US Bee Colonies (Catchup)<br><br>Code: <a href=""https://t.co/TuwyuWHWX1"">https://t.co/TuwyuWHWX1</a><a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a> <a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a> <a href=""https://twitter.com/USDA?ref_src=twsrc%5Etfw"">@USDA</a> <a href=""https://t.co/eNCn9stHje"">pic.twitter.com/eNCn9stHje</a></p>&mdash; Near and Distant (@NearandDistant) <a href=""https://twitter.com/NearandDistant/status/1487821324575776770?ref_src=twsrc%5Etfw"">January 30, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-01-30 17:13:10","1487836297024651264","Against all the odds, we made it to the #TidyTuesday week 04!

This one was all about Board Games, so I checked the average rating by minimun recommended age of play. (For all the games published since 1980 to 2020)

Code: https://t.co/ytLlhdLeyV

#RStats #dataviz https://t.co/kwwAyuZxLh",5,10,"list(id = 1487835595569303552, id_str = ""1487835595569303559"", indices = list(list(start = 265, end = 288)), media_url = ""http://pbs.twimg.com/media/FKXal14XEAcQO8s.png"", media_url_https = ""https://pbs.twimg.com/media/FKXal14XEAcQO8s.png"", url = ""https://t.co/kwwAyuZxLh"", display_url = ""pic.twitter.com/kwwAyuZxLh"", expanded_url = ""https://twitter.com/mike_dvz/status/1487836297024651264/photo/1"", type = ""photo"", sizes = list(list(w = c(1015, 680, 150, 1015), h = c(768, 515, 150, 768), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",NA,NA,"Miguel","mike_dvz",26,FALSE,"https://twitter.com/mike_dvz/status/1487836297024651264","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Against all the odds, we made it to the <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> week 04!<br><br>This one was all about Board Games, so I checked the average rating by minimun recommended age of play. (For all the games published since 1980 to 2020)<br><br>Code: <a href=""https://t.co/ytLlhdLeyV"">https://t.co/ytLlhdLeyV</a><a href=""https://twitter.com/hashtag/RStats?src=hash&amp;ref_src=twsrc%5Etfw"">#RStats</a> <a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a> <a href=""https://t.co/kwwAyuZxLh"">pic.twitter.com/kwwAyuZxLh</a></p>&mdash; Miguel (@mike_dvz) <a href=""https://twitter.com/mike_dvz/status/1487836297024651264?ref_src=twsrc%5Etfw"">January 30, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-01-30 21:05:13","1487894692863827972","For this week's #TidyTuesday, I basically decided to turn it into a geometry test that I spectacularly failed at. However, after 5 days of googling trigonometry, I've very nearly got it.

Hoping to show off the results tomorrow if all goes well 🤞",1,2,"list(id = NA, id_str = NA, indices = list(NA), media_url = NA, media_url_https = NA, url = NA, display_url = NA, expanded_url = NA, type = NA, sizes = list(NA), ext_alt_text = NA)",NA,NA,"Dan","FilmicAesthetic",1404,FALSE,"https://twitter.com/FilmicAesthetic/status/1487894692863827972","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">For this week&#39;s <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a>, I basically decided to turn it into a geometry test that I spectacularly failed at. However, after 5 days of googling trigonometry, I&#39;ve very nearly got it.<br><br>Hoping to show off the results tomorrow if all goes well 🤞</p>&mdash; Dan (@FilmicAesthetic) <a href=""https://twitter.com/FilmicAesthetic/status/1487894692863827972?ref_src=twsrc%5Etfw"">January 30, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-01-30 22:37:59","1487918040297754627","My first #TidyTuesday  is the prompt from Week 1 (bring your own data). This is a day of #T1D using data from my CGM. It is also similar in design the the to app I check every 5 minutes. Working on this plot got me thinking about just how much use this type of viz gets... https://t.co/XzAahevuUb",1,9,"list(id = 1487914081386389504, id_str = ""1487914081386389513"", indices = list(list(start = 273, end = 296)), media_url = ""http://pbs.twimg.com/tweet_video_thumb/FKYh-UVWYAk5r6h.jpg"", media_url_https = ""https://pbs.twimg.com/tweet_video_thumb/FKYh-UVWYAk5r6h.jpg"", url = ""https://t.co/XzAahevuUb"", display_url = ""pic.twitter.com/XzAahevuUb"", expanded_url = ""https://twitter.com/glaflair/status/1487918040297754627/photo/1"", type = ""photo"", sizes = list(list(w = c(1800, 680, 150, 1200), h = c(480, 181, 
150, 320), resize = c(""fit"", ""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",NA,NA,"Geoff LaFlair","glaflair",474,FALSE,"https://twitter.com/glaflair/status/1487918040297754627","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">My first <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a>  is the prompt from Week 1 (bring your own data). This is a day of <a href=""https://twitter.com/hashtag/T1D?src=hash&amp;ref_src=twsrc%5Etfw"">#T1D</a> using data from my CGM. It is also similar in design the the to app I check every 5 minutes. Working on this plot got me thinking about just how much use this type of viz gets... <a href=""https://t.co/XzAahevuUb"">pic.twitter.com/XzAahevuUb</a></p>&mdash; Geoff LaFlair (@glaflair) <a href=""https://twitter.com/glaflair/status/1487918040297754627?ref_src=twsrc%5Etfw"">January 30, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-01-31 03:04:19","1487985066617802756","#MA388 #TidyTuesday https://t.co/1QWnQF3jbT",1,0,"list(id = 1487984854809595904, id_str = ""1487984854809595908"", indices = list(list(start = 20, end = 43)), media_url = ""http://pbs.twimg.com/media/FKZiV34WUAQ58iT.png"", media_url_https = ""https://pbs.twimg.com/media/FKZiV34WUAQ58iT.png"", url = ""https://t.co/1QWnQF3jbT"", display_url = ""pic.twitter.com/1QWnQF3jbT"", expanded_url = ""https://twitter.com/ehedrick388/status/1487985066617802756/photo/1"", type = ""photo"", sizes = list(list(w = c(1463, 680, 150, 1200), h = c(1013, 471, 150, 831), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",NA,NA,"Ella Hedrick","ehedrick388",0,FALSE,"https://twitter.com/ehedrick388/status/1487985066617802756","<blockquote class=""twitter-tweet""><p lang=""und"" dir=""ltr""><a href=""https://twitter.com/hashtag/MA388?src=hash&amp;ref_src=twsrc%5Etfw"">#MA388</a> <a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> <a href=""https://t.co/1QWnQF3jbT"">pic.twitter.com/1QWnQF3jbT</a></p>&mdash; Ella Hedrick (@ehedrick388) <a href=""https://twitter.com/ehedrick388/status/1487985066617802756?ref_src=twsrc%5Etfw"">January 31, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
"2022-01-31 10:10:13","1488092244678692864","#TidyTuesday submission 👉 

The best combination of board game categories &amp; mechanics 🎲♟

#dataviz #rstats #ggplot #gogame https://t.co/H0PkE6y4W9",14,60,"list(id = 1488092193764122624, id_str = ""1488092193764122629"", indices = list(list(start = 127, end = 150)), media_url = ""http://pbs.twimg.com/media/FKbD90pXoAUAvQb.jpg"", media_url_https = ""https://pbs.twimg.com/media/FKbD90pXoAUAvQb.jpg"", url = ""https://t.co/H0PkE6y4W9"", display_url = ""pic.twitter.com/H0PkE6y4W9"", expanded_url = ""https://twitter.com/elartedeldato/status/1488092244678692864/photo/1"", type = ""photo"", sizes = list(list(w = c(2048, 680, 150, 1200), h = c(2048, 680, 150, 1200), resize = c(""fit"", 
""fit"", ""crop"", ""fit""), type = c(""large"", ""small"", ""thumb"", ""medium""))), ext_alt_text = NA)",NA,NA,"El arte del dato bien contado","elartedeldato",1628,FALSE,"https://twitter.com/elartedeldato/status/1488092244678692864","<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/TidyTuesday?src=hash&amp;ref_src=twsrc%5Etfw"">#TidyTuesday</a> submission 👉 <br><br>The best combination of board game categories &amp; mechanics 🎲♟<a href=""https://twitter.com/hashtag/dataviz?src=hash&amp;ref_src=twsrc%5Etfw"">#dataviz</a> <a href=""https://twitter.com/hashtag/rstats?src=hash&amp;ref_src=twsrc%5Etfw"">#rstats</a> <a href=""https://twitter.com/hashtag/ggplot?src=hash&amp;ref_src=twsrc%5Etfw"">#ggplot</a> <a href=""https://twitter.com/hashtag/gogame?src=hash&amp;ref_src=twsrc%5Etfw"">#gogame</a> <a href=""https://t.co/H0PkE6y4W9"">pic.twitter.com/H0PkE6y4W9</a></p>&mdash; El arte del dato bien contado (@elartedeldato) <a href=""https://twitter.com/elartedeldato/status/1488092244678692864?ref_src=twsrc%5Etfw"">January 31, 2022</a></blockquote>
<script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script>
"
